"county_fips","avg_download_mbps","avg_upload_mbps","avg_latency_ms","median_download_mbps","median_upload_mbps","total_tests","total_devices","n_tiles"
"46065",66.2689789473684,10.4748596491228,19.9438596491228,31.995,9.821,285,91,49
"46067",18.394375,19.7421875,15.46875,14.6445,21.903,32,22,20
"46071",44.1382571428571,20.2367428571429,12.8571428571429,11.635,2.811,70,54,21
"46075",20.2220769230769,21.9928461538462,16.6923076923077,18.039,16.767,26,14,9
"46077",24.9386276849642,7.5553723150358,45.8353221957041,13.565,6.969,419,59,40
"46079",55.0080447761194,12.0165245202559,14.5714285714286,40.5885,13.177,469,142,84
"46081",84.4321676136363,13.4272140151515,61.15625,60.8145,9.317,1056,391,228
"46083",115.758883441558,22.5503357142857,17.4649350649351,89.2875,12.846,3080,888,338
"46085",14.4232380952381,14.2017619047619,21.3492063492063,14.618,7.223,63,8,5
"46087",25.9020526315789,9.3241052631579,19.3421052631579,24.751,4.468,38,16,13
"46089",9.179,2.861,626,9.179,2.861,1,1,1
"46093",101.535427457098,13.4375054602184,26.7457098283931,49.277,9.263,641,239,165
"46095",29.434,24.8376666666667,13.6666666666667,39.649,41.8055,9,5,4
"46099",120.045453814574,32.1465193294561,13.2562435853575,90.835,14.976,5846,1908,749
"46101",70.7519551569507,11.5395605381166,35.2242152466368,26.066,8.827,223,60,36
"46102",31.2525948275862,35.6298448275862,15.7931034482759,22.0675,23.6295,116,46,38
"46103",109.030716094541,17.0135911648846,30.3320202588633,72.797,11.268,3554,1231,559
"46105",44.0007596899225,27.6451162790698,16.2403100775194,45.408,3.989,129,50,41
"46109",14.798,7.52986486486486,102.621621621622,12.227,2.974,37,22,19
"46115",49.5885,9.73710975609756,25.3170731707317,19.755,5.252,82,30,28
"46117",72.8529333333333,13.4398666666667,19.1777777777778,11.736,10.473,45,17,15
"46119",14.604,2.916,139,14.604,2.916,1,1,1
"46121",18.0747522123894,4.35740707964602,28.3362831858407,15.337,2.768,113,57,39
"46123",33.3500454545454,46.3737575757576,11.7878787878788,23.269,27.297,66,39,31
"46125",54.9253666666667,10.4779777777778,61.9666666666667,23.706,6.938,90,40,34
"46127",108.220928571429,13.6230244897959,32.7642857142857,60.417,9.6,980,236,105
"46129",153.086113043478,121.409817391304,10.2869565217391,93.75,21.9635,115,48,30
"46135",120.48647734139,15.3211812688822,20.4380664652568,71.707,10.501,331,143,82
"47001",129.674903949045,17.9622863694268,29.1179617834395,110.66,11.928,3925,1124,543
"47003",78.6613239118146,31.1385890333522,69.2255511588468,31.88,6.026,1769,583,414
"47005",40.0526542750929,10.0932899628253,56.7732342007435,28.314,5.128,269,107,81
"47007",47.5283799019608,40.9333235294118,74.2696078431373,22.443,19.7395,408,154,128
"47009",132.89974827726,52.836645588434,42.1849750033779,108.039,11.58,7401,2251,1071
"47011",140.637287609134,77.774864674278,39.2588985896575,110.165,18.5885,5956,1800,786
"47013",98.016082139446,45.8731690544412,156.814231136581,50.326,7.506,2094,578,337
"47015",71.9783883161512,65.7989914089347,20.0412371134021,33.467,9.905,582,144,121
"47017",50.1302600896861,10.2399708520179,52.4103139013453,44.062,9.926,446,147,117
"47019",95.3669187919463,12.0376342281879,50.9261744966443,70.3535,10.4385,1490,508,360
"47021",120.969808758315,27.567876940133,43.7106430155211,66.5385,11.088,1804,486,326
"47023",110.872624573379,96.5526672354949,67.919795221843,70.455,20.903,586,183,109
"47025",66.2238013064779,30.7506238432227,54.2286336418073,53.56,11.463,1837,580,355
"47027",112.503061881188,81.5518341584158,14.6584158415842,43.5605,51.589,404,133,98
"47029",112.581553956835,76.415625,59.773381294964,54.337,15.946,1112,323,218
"47031",101.3546375,73.3481961538462,21.4413461538462,63.634,20.485,2080,727,415
"47033",51.7401583850932,9.37260248447205,83.9782608695652,34.975,9.76,322,127,85
"47035",73.5703915978994,15.490480620155,59.4068517129282,30.296,6.125,3999,932,557
"47037",173.524914677268,76.8480714845467,15.3251017794683,157.02,32.033,52319,14962,2953
"47039",64.3201317365269,46.8284835329341,75.7889221556886,17.811,4.722,668,195,151
"47041",81.8762973944295,53.1531006289308,20.5327942497754,41.5095,10.293,1113,404,278
"47043",128.453566495567,27.4021805879608,56.2855809612692,88.994,11.825,2143,650,401
"47045",112.170130739796,79.1735076530612,32.6811224489796,76.7785,12.3105,1568,354,222
"47047",161.33659389313,100.187741475827,51.4264631043257,100.3285,12.3215,3930,956,508
"47049",122.550298804781,92.9350876494023,7.99203187250996,71.085,67.579,502,178,149
"47051",91.5813417467948,26.7842832532052,72.4134615384615,47.206,10.035,2496,666,435
"47053",85.8993948051948,23.0847506493507,46.7428571428571,51.5585,10.0655,1155,386,274
"47055",58.9606582867784,14.9014003724395,63.9553072625698,31.546,9.197,1074,274,186
"47057",109.473391544118,17.1115202205882,85.5845588235294,43.408,10.26,544,216,169
"47059",142.362737034777,14.0555753508237,39.202562538133,68.945,11.1505,1639,494,360
"47061",47.1110272727273,24.4812363636364,38.0772727272727,23.684,9.8795,440,174,134
"47063",131.226255868545,65.7861870109546,19.2981220657277,103.557,20.445,2556,740,378
"47065",186.120307032392,134.363117719474,8.87493267677156,172.364,121.24,25994,8138,2537
"47067",78.7645109489051,55.975700729927,29.6094890510949,44.106,33.97,274,68,61
"47069",108.951585572843,18.8009066478076,74.035360678925,39.204,6.574,707,146,120
"47071",29.8442630979499,7.95241343963553,101.849658314351,21.462,5.292,878,318,211
"47073",106.30207751938,16.676149870801,58.1042204995693,72.967,10.678,1161,350,242
"47075",83.5032325581396,22.4297488372093,63,42.8555,9.7545,215,80,62
"47077",46.1650573770492,9.81585901639345,53.2081967213115,42.982,9.248,610,226,165
"47079",76.5668816901408,36.2216253521127,35.4403755868545,70.402,11.55,1065,335,235
"47081",101.234732600733,52.5223406593407,100.765567765568,51.277,11.8725,819,302,224
"47083",97.5213574468085,100.285489361702,28.5425531914894,35.012,12.546,470,138,97
"47085",161.090778034682,156.70874566474,16.9514450867052,144.8785,152.12,865,272,196
"47087",92.8028642857143,57.0133809523809,17.6190476190476,36.272,28.254,420,182,139
"47089",103.368222558341,62.5981279170267,61.724286949006,67.662,11.623,2314,693,457
"47091",75.5099411764706,14.0032294117647,78.521568627451,59.839,9.597,510,189,147
"47093",144.770992571881,55.8589958481614,24.5083601649438,121.4765,20.1995,35406,9669,2794
"47095",57.3941607142857,5.63528571428571,55.3928571428571,32.683,6.756,56,23,17
"47097",133.515711425206,122.803631330978,41.0942285041225,99.556,53.973,849,205,151
"47099",51.4189117911791,15.9766183618362,119.780378037804,50.943,10.337,1111,302,213
"47101",99.6141126213592,75.5934291262136,149.106796116505,63.629,11.321,515,182,119
"47103",76.2841676575505,11.9550172413793,60.4054696789536,50.738,8.721,1682,420,293
"47105",124.537979264379,38.1187686990867,49.8249814860528,104.552,11.403,4051,1063,501
"47107",99.8212103658537,38.3234402439024,47.6103658536585,45.972,12.126,1640,517,360
"47109",46.9945511221945,13.2405523690773,117.98753117207,36.728,8.118,802,211,159
"47111",156.657667745415,144.133529665588,6.11326860841424,102.691,92.005,927,333,229
"47113",123.762141719013,95.8198740615903,19.3055002298146,85.5905,48.8845,6527,1667,620
"47115",120.746694647202,96.0878710462288,32.8625304136253,89.223,25.2255,822,341,222
"47117",79.273524034673,53.1790677698976,26.8486997635934,42.493,10.461,1269,522,313
"47119",117.674627235213,78.1657990218554,40.4146416017118,66.899,12.622,6543,1891,721
"47121",91.0328571428571,14.2620174216028,120.641114982578,39.712,7.8725,287,79,68
"47123",89.2819620801734,41.3179691224269,72.0113759479957,44.536,10.1095,1846,524,378
"47125",154.172286144045,108.511672624314,26.3768359582375,121.3,64.532,11302,3294,1187
"47127",49.1399645776567,36.4390163487738,86.4959128065395,17.101,4.676,367,80,56
"47129",89.2605086614173,39.3299921259842,25.1007874015748,34.684,10.084,635,251,203
"47131",52.8352810150376,16.4856691729323,76.0977443609023,24.7175,7.8275,1064,293,208
"47133",142.193234871795,84.1751723076924,15.0584615384615,101.8485,72.3245,975,394,314
"47135",68.0165450643777,70.1708626609442,72.5579399141631,13.0955,1.8045,233,92,76
"47137",104.991879166667,69.8204125,9.2375,78.6085,63.964,240,102,82
"47139",53.8693465346534,11.4336856435643,93.2425742574257,37.432,5.353,404,155,124
"47141",102.580672830726,35.4111086770982,46.4887624466572,93.619,11.2905,3515,1148,582
"47143",102.348903686088,23.0944280618312,47.3305588585018,41.101,10.778,841,264,185
"47145",126.128605676856,20.2780279475982,45.0366812227074,82.083,11.814,2290,683,435
"47147",157.724124159338,56.87326125194,29.2330574236937,121.851,14.343,3866,995,547
"47149",181.898561410088,96.0875150946935,15.2404650290643,169.485,51.61,26665,7178,1943
"47151",91.0865252263907,36.2503027166882,17.745148771022,29.175,9.83,773,339,265
"47153",77.0171536885246,48.6920973360656,24.0532786885246,31.979,30.685,976,261,203
"47155",112.031663107614,24.1975845743186,56.3725765664513,77.8355,11.2715,7118,3308,1304
"47157",125.958560707284,47.4923121051485,22.4429053808728,98.995,14.885,55084,14224,3299
"47159",142.300839544513,131.718308488613,29.0445134575569,107.698,88.6045,966,324,234
"47161",200.9195,169.816402849741,46.9727979274611,179.105,139.531,772,228,175
"47163",119.695187030957,19.1464420731707,16.7305347091932,71.361,11.569,8528,2234,1117
"47165",189.375820243363,106.559347099312,15.2681293018682,159.391,29.44,16272,4318,1464
"47167",73.4335419330576,21.4958307634449,36.6919894697255,45.0765,9.368,2659,847,466
"47169",83.7276489028213,67.5982507836991,45.0407523510972,56.386,47.2795,319,105,84
"47171",146.601474874372,131.142538944724,17.4309045226131,70.8575,37.4275,796,227,140
"47173",122.218908943089,33.0339089430894,154.773983739837,43.745,5.057,615,203,155
"47175",59.3573237410072,55.9007290167866,14.0071942446043,40.35,36.5815,417,124,82
"47177",80.4617555555556,42.8714503703704,20.0777777777778,53.189,19.3895,1350,489,338
"47179",96.3483179294579,24.2217088504246,29.8974526453298,75.367,10.669,6124,1728,789
"47181",44.5747078787879,33.1376703030303,58.4412121212121,20.196,4.965,825,156,109
"47183",79.7428122392211,40.0194478442281,46.5431154381085,54.007,10.016,1438,334,204
"47185",72.3155400390625,50.2021123046875,21.5234375,52.2155,35.379,1024,345,266
"47187",159.548972100862,81.339018362866,16.506353817835,137.0975,24.0945,45091,10658,2118
"47189",171.901628150475,96.4056908234239,26.1644603993718,138.162,34.138,13371,3558,1254
"48001",46.7972814186584,4.9243033924441,69.515034695451,12.8055,2.4965,2594,547,342
"48003",125.411904601571,22.5523108866442,32.0583613916947,71.722,19.61,891,268,111
"48005",124.263791331163,21.0770777796813,30.6714065444578,43.995,14.169,5837,1862,857
"48007",121.261570041609,43.8528183079057,40.1974110032362,93.9275,11.4785,2163,665,238
"48009",50.6730819366853,13.004217877095,24.2644320297952,43.037,10.439,537,151,103
"48011",12.8766335078534,3.72174869109948,33.7801047120419,11.3055,4.835,191,40,20
"48013",39.8641465728274,17.6881012851897,77.7796817625459,15.682,3.9285,3268,699,382
"48015",25.8938290766208,7.30251473477407,104.688932547479,13.689,3.248,1527,440,294
"48017",23.6166478405316,14.9419867109635,29.6378737541528,14.314,5.015,301,96,51
"48019",73.9580860366714,65.3906351669017,39.7813822284908,45.7515,41.228,2127,637,434
"48021",89.541335557038,13.783400489215,93.7458305537025,52.0055,10.03,4497,1337,780
"48023",20.6059612068965,3.11734913793103,76.0818965517241,9.557,1.172,232,50,35
"48025",85.7177073954984,9.08837781350483,165.274919614148,45.708,7.903,622,213,122
"48027",147.519707696648,30.569535756265,26.1930979359631,111.495,13.6485,21269,6033,1750
"48029",181.462501693355,87.7487999573329,19.7960706142749,168.084,52.602,149998,43850,5949
"48031",41.3456469933185,22.7190712694878,154.109131403118,19.117,4.893,898,275,213
"48033",15.738,2.58183333333333,392.833333333333,6.038,1.982,6,5,5
"48035",20.0486009615385,7.58953525641025,159.306891025641,15.24,3.575,1248,329,242
"48037",83.5472501875469,21.8274360465116,29.4778694673668,39.32,7.013,5332,1522,741
"48039",148.243463591074,50.4913590732273,22.0684842694329,102.527,15.189,29306,7580,1891
"48041",157.107829921342,29.7102934833568,19.7173516695317,121.147,23.052,19197,5872,1084
"48043",31.3558496815287,8.15179108280255,52.0369426751592,14.7885,2.11,785,288,136
"48045",28.5170869565217,27.5526086956522,88.0869565217391,35.8435,25.084,23,12,10
"48047",63.8654573991031,13.0782869955157,40.3116591928251,18.696,4.954,446,107,75
"48049",19.6091877201812,17.745313537997,43.9360845495722,15.0245,7.0735,1987,516,288
"48051",22.1213241308793,17.80581799591,107.71472392638,12.9235,3.3145,978,286,194
"48053",50.9572385957537,10.3782591969729,107.271809964263,18.779,4.667,4757,1307,641
"48055",103.438384333821,9.89834187408493,195.168374816984,63.5305,7.3195,1366,396,236
"48057",75.1869716066482,13.5904189750693,28.5429362880886,23.723,7.23,1444,381,188
"48059",56.7450736392742,50.8059370330843,42.9647812166489,22.1085,8.37,937,306,178
"48061",118.154072439596,16.467804002885,42.9258474576271,90.585,11.116,22184,6501,1632
"48063",77.8359933333333,19.3717266666667,83.1033333333333,27.9675,12.1635,300,106,64
"48065",55.4560763052209,13.6520923694779,36.1646586345381,20.569,3.5785,249,91,50
"48067",38.0042713004484,6.52458520179372,117.75,17.4155,2.0205,892,260,204
"48069",38.0643165467626,22.9692769784173,31.5611510791367,19.763,7.002,278,84,53
"48071",154.91520215311,52.8144619617225,23.2631578947368,86.881,12.793,4180,1187,399
"48073",75.8124747191012,14.3172573033708,84.3674157303371,21.833,3.161,1780,585,365
"48075",38.038976635514,31.6731962616822,18.4345794392523,27.486,22.197,214,86,43
"48077",50.2995332409972,21.6417617728532,54.4778393351801,46.4155,10.34,722,203,122
"48079",10.939125,1.7943,80.475,10.8715,1.329,40,18,12
"48081",17.4964462809917,3.74204132231405,82.6776859504132,20.0345,3.4705,121,40,24
"48083",18.6864262295082,12.6995409836066,58.1311475409836,12.969,2.8715,61,33,26
"48085",162.5142489287,77.028017276318,17.0064148897723,139.945,38.581,154952,38985,4163
"48087",19.9944277777778,7.44345,52.3388888888889,17.983,2.593,180,51,29
"48089",50.1080640913082,8.01243020193152,117.122036874451,13.814,2.84,1139,388,249
"48091",141.782994951894,68.8762047155243,21.5527378548521,120.134,57.446,16838,4771,1762
"48093",26.1672022613065,14.2658027638191,53.5445979899498,14.982,3.054,1592,316,219
"48095",21.2368035714286,4.10503571428571,195.955357142857,14.775,3.237,112,40,27
"48097",66.4175710859884,22.8852744090442,79.5101062007537,30.437,13.214,2919,720,405
"48099",117.399447704428,14.4325207823961,41.9269220320565,39.3095,9.834,3681,1048,334
"48101",41.1821666666667,9.63366666666667,28.1666666666667,23.283,10.039,6,5,5
"48103",10.2242621359223,1.58335922330097,93.4466019417476,9.7945,1.3295,103,43,18
"48105",22.8545407407407,12.1832074074074,38.8444444444444,18.687,2.146,135,52,21
"48107",19.7726740740741,6.61902962962963,72.5481481481481,18.6725,2.4295,135,39,30
"48109",16.740327014218,4.26611848341232,64.4407582938389,11.162,1.814,211,65,35
"48111",49.6749350649351,12.3204805194805,41.0311688311688,34.1595,7.146,385,143,48
"48113",174.79829128114,92.3237957448292,13.0731208652065,159.8705,58.9825,172167,49866,6342
"48115",63.9734724770642,40.2343417431193,25.1674311926606,45.7015,18.333,436,112,60
"48117",22.138544973545,10.061753968254,32.6693121693122,13.7935,6.5995,378,133,78
"48119",17.844986784141,7.45060352422908,237.63436123348,10.8805,2.2635,227,85,54
"48121",161.352401974443,82.3043433480063,14.6958502500107,137.1955,49.1115,116995,30167,3928
"48123",109.113309189189,11.3267189189189,52.2010810810811,14.5025,4.851,925,310,174
"48127",142.776245901639,11.4916516393443,62.3811475409836,130.264,10.445,244,107,61
"48129",15.9330518134715,8.64437305699482,37.7668393782383,13.654,1.6375,193,61,36
"48131",33.2528778054863,6.21191770573566,67.7905236907731,14.88,1.872,401,125,86
"48133",16.0937939655172,4.69781293103448,65.0137931034483,11.332,2.148,1160,296,187
"48135",103.226434468648,31.9833682753641,37.5116139126249,46.727,9.759,8309,2396,741
"48137",20.3561714285714,12.1485257142857,88.1428571428571,14.993,3.434,175,53,47
"48139",107.119901606574,50.1912928111349,33.4858962019693,34.281,8.566,13507,3914,1523
"48141",132.782884111229,51.141027125322,43.7381232004849,114.385,14.506,52792,13811,2323
"48143",56.1637365378765,19.4170258594463,42.8862184362641,19.474,4.499,3287,918,409
"48145",12.744286377709,5.26226160990712,59.9024767801858,9.3195,2.489,646,208,172
"48147",27.4295672490858,6.31944778545307,54.2507110930516,14.7695,3.933,2461,655,458
"48149",38.7323979859895,13.2336760070052,51.161996497373,13.736,2.948,2284,707,501
"48151",17.2841573033708,2.89022097378277,72.3670411985019,14.795,3.015,267,68,37
"48153",70.4381168831169,15.4801904761905,26.3073593073593,20.73,9.4235,231,73,42
"48155",18.8363846153846,2.94723076923077,361.153846153846,20.2255,2.967,13,6,6
"48157",163.313468012927,44.9895947969569,15.4917899512215,150.0445,18.817,99634,24948,2860
"48159",61.8691729622267,12.1023677932406,52.5,19.322,3.648,1006,325,181
"48161",42.9584059590317,6.69798975791434,61.1815642458101,17.5945,2.7655,1074,293,192
"48163",45.4320350877193,9.69133625730994,91.3011695906433,22.048,7.16,684,218,131
"48165",30.3058498705781,11.6955625539258,52.7178602243313,19.102,4.82,1159,403,251
"48167",157.324024534718,31.281382573403,21.0796372810706,136.78,12.788,27349,7857,1615
"48169",114.923411764706,33.3767205882353,32.1323529411765,54.7695,11.788,136,41,24
"48171",88.0635458874459,20.612674025974,85.2363636363636,29.944,6.1035,2310,707,302
"48173",36.6404727272727,11.2757454545455,33.7363636363636,28.209,9.215,110,30,24
"48175",17.9893863636364,2.69934090909091,321.204545454545,13.6495,2.7775,132,55,46
"48177",67.5053017591339,31.8719891745602,71.9905277401894,20.383,8.571,739,201,139
"48179",59.464632183908,11.4550079575597,44.6127320954907,34.072,8.261,1131,303,131
"48181",93.4080869708631,24.0427579989005,40.3076415612974,39.503,7.573,9095,2333,1191
"48183",66.791204715516,10.2037664831286,33.1026401242411,44.7945,6.385,7083,2053,770
"48185",58.688524759793,30.3311744271988,138.308203991131,20.6165,3.704,1353,364,236
"48187",163.707124136907,65.8916852773035,22.4007721434405,116.7665,14.457,13469,3784,938
"48189",97.0165488721805,39.8257736842105,23.5992481203008,59.519,24.498,1330,375,174
"48191",24.8226145833333,9.44072916666667,51.7291666666667,10.291,1.029,96,30,19
"48193",29.4383616504854,19.7220849514563,37.1553398058252,15.356,3.834,412,155,91
"48195",13.0857132867133,5.84861538461538,52.8321678321678,13.69,5.86,143,24,19
"48197",49.8553552631579,9.99981578947368,23.3684210526316,16.563,1.114,76,27,23
"48199",128.813528031291,12.9412068665797,50.9461103867884,86.083,11.124,2301,706,361
"48201",169.202554382937,70.5596620071809,16.4154698411592,157.464,29.589,344244,94656,10943
"48203",83.3632552795031,13.9693822981366,90.4782608695652,46.1055,6.029,3220,948,544
"48205",38.2618660714286,6.48190625,35.8928571428571,21.364,2.88,224,84,43
"48207",46.2253810741688,33.9434859335038,74.9130434782609,45.6375,25.077,391,138,76
"48209",149.625017785825,24.5556610575643,43.9569199637893,119.686,11.9045,18779,5363,1590
"48211",51.7628214285714,17.2039126984127,71.3174603174603,34.559,7.886,252,89,41
"48213",72.7646224156691,10.2577807399347,66.6655331882481,27.606,4.94,7352,2113,989
"48215",124.175394679285,16.1047748685594,44.5095057833859,101.728,11.545,47550,13352,2927
"48217",21.0441883876358,5.61629532163743,48.7928153717627,15.368,3.495,2394,578,373
"48219",57.6112368681863,50.5305787908821,41.2695738354807,30.1745,11.719,1009,254,148
"48221",106.671307517945,30.1699013978088,19.7153381186249,65.5175,10.8,5294,1489,582
"48223",116.550553038105,21.0928789907312,54.5334706488157,36.817,9.008,1942,569,321
"48225",28.6052364672365,11.8690754985755,184.009971509972,15.6,1.671,702,230,170
"48227",164.186492585429,25.9580406189555,30.1792392005158,141.729,23.06,1551,501,201
"48229",17.3099523809524,3.11344444444444,108.174603174603,11.536,1.368,63,41,33
"48231",81.8490282740407,21.168103153643,82.250116513904,18.2695,5.1235,6437,1738,900
"48233",87.3023723404255,13.0642659574468,38.2609929078014,57.036,9.454,1410,323,145
"48235",17.8855384615385,3.52873626373626,51.0659340659341,12.339,2.584,91,32,28
"48237",22.2474830699774,13.8241805869074,73.3295711060948,14.7045,4.213,443,149,112
"48239",72.7736354679803,24.2829694581281,35.1625615763547,21.904,9.0375,1015,251,124
"48241",107.8171890625,13.50090625,132.1375,39.5265,7.388,640,218,140
"48243",36.9903346938775,15.564893877551,35.334693877551,15.0925,2.1015,245,52,30
"48245",145.546003378724,62.1927599058053,26.7113750383946,113.354,14.569,9767,3144,921
"48247",21.357947368421,7.39747368421053,55.4444444444444,13.1735,1.609,171,59,32
"48249",82.7815300309598,28.0927715170279,51.3919504643963,20.783,5.394,1615,476,265
"48251",126.474002285341,72.6517152464903,34.0498204374796,25.8825,6.191,15315,3978,1546
"48253",27.7222140350877,28.4470175438596,53.8508771929825,17.705,4.206,570,186,131
"48255",10.4727877094972,2.28124581005587,143.608938547486,9.8305,1.054,179,93,70
"48257",157.374964834975,80.029655002592,44.7101261448073,46.0785,8.0795,11574,3401,1082
"48259",111.635464808787,87.3916788039057,28.6655817737998,80.667,66.527,4916,1401,647
"48261",41.5645714285714,17.3961428571429,293.285714285714,19.43,4.573,7,3,3
"48263",3.022,0.217,695,3.022,0.217,1,1,1
"48265",87.9301419068737,33.3706299334812,28.8722838137472,38.0025,10.9935,4510,1509,682
"48267",26.42036,19.354024,125.312,16.2485,4.318,125,62,42
"48271",8.39126,0.76056,35,6.447,0.804,50,27,22
"48273",103.707478413069,16.3626481913652,40.3745624270712,75.859,10.865,1714,496,169
"48275",28.607432748538,15.2202280701754,36.093567251462,23.516,2.913,171,58,39
"48277",50.029280903328,16.6990087163233,63.627971473851,19.294,4.5885,2524,780,460
"48279",61.8701860795454,47.7846107954545,25.3465909090909,31.901,17.906,704,187,101
"48281",56.5993893376414,9.49300484652666,78.5008077544426,16.247,3.331,1238,275,166
"48283",113.158467065868,19.2287664670659,71.562874251497,12.847,4.359,167,71,50
"48285",67.6323488372093,18.8563023255814,96.3145654834761,27.189,4.8465,817,277,160
"48287",22.6829332949971,10.5600155261645,47.1748131109833,9.4525,3.7325,1739,366,244
"48289",21.4033315098468,4.28536980306346,91.8413566739606,14.516,1.475,914,272,205
"48291",106.734791044776,38.354834000728,97.1507098653076,45.081,6.888,2747,774,494
"48293",53.2015156407669,9.71842179616549,68.4086781029263,24.4825,5.0605,991,253,172
"48295",21.6980638297872,5.42807446808511,24.7765957446809,8.736,3.121,94,35,23
"48297",43.8389403254973,15.2236799276673,44.3616636528029,14.4145,4.022,553,214,126
"48299",47.4149075675676,9.25358891891892,97.7716216216216,22.011,4.3595,3700,895,326
"48301",6.61614388489209,3.6950071942446,120.028776978417,7.718,4.033,139,54,43
"48303",169.237460514449,67.9238125112738,18.8450160539702,140.618,35.462,27719,8058,1481
"48305",63.6345272727273,47.3062181818182,43.9818181818182,46.17,18.273,55,33,27
"48307",12.5031033138402,3.38744931773879,39.5058479532164,10.071,1.933,1026,198,99
"48309",127.240878247383,33.419802481582,28.56944552152,82.81,13.418,12895,3973,1375
"48311",19.5016013513514,9.80673648648649,46.3581081081081,9.67,3.135,148,49,43
"48313",45.0867639484979,15.1031673819743,164.579399141631,30.241,5.904,233,62,46
"48315",39.8277899159664,5.04950980392157,124.812324929972,13.798,1.671,357,131,91
"48317",47.0479015748031,15.260279527559,44.5472440944882,29.126,7.686,254,107,81
"48319",23.8230487106017,17.330329512894,137.925501432665,14.214,3.472,349,109,85
"48321",113.78143513152,42.2959366919304,37.004458314757,56.597,11.535,2243,728,303
"48323",155.720746691872,17.0356257088847,36.4276937618147,137.975,11.231,2116,640,183
"48325",44.5017778361345,15.1810370273109,74.9721638655462,14.651,2.429,3808,940,580
"48327",14.5287234042553,1.97651063829787,407.021276595745,13.461,1.6535,47,26,20
"48329",142.819128721415,39.905773335251,34.5517762117072,110.02,21.352,13906,4019,955
"48331",18.504125,3.72342171052632,110.088815789474,9.8295,2.053,1520,249,166
"48333",19.1471836734694,6.28383673469388,147.061224489796,19.008,0.994,49,26,19
"48335",68.4905282392027,78.0193388704319,85.3322259136213,17.1815,4.881,301,93,54
"48337",31.1310198366394,10.0265029171529,59.463243873979,21.1635,3.3185,1714,453,236
"48339",163.647653933653,59.5755668804546,17.1410999575852,123.662,22.3975,77803,20270,3996
"48341",47.1240718309859,6.71676197183099,43.4408450704225,14.518,4.708,710,173,89
"48343",49.5155229007634,7.60214312977099,50.8435114503817,17.983,1.961,524,112,83
"48345",5.637,2.57,19,5.637,2.57,1,1,1
"48347",125.532260705721,20.7072257622473,66.1801986981843,60.154,17.293,2919,878,423
"48349",54.2755099162627,8.86831115028647,62.9920669898634,20.204,4.084,2269,651,312
"48351",23.3025602836879,6.6484255319149,97.0780141843972,16.164,1.487,141,69,53
"48353",121.399251920123,18.9086067588326,57.6175115207373,28.997,9.854,651,201,97
"48355",150.036685765532,58.2955434706791,33.7599521697972,120.204,19.001,20071,5710,1182
"48357",28.6163041666667,5.81372083333334,31.4708333333333,26.834,3.977,480,141,53
"48359",36.9410289855073,6.58795652173913,25.8550724637681,30.83,3.644,69,31,23
"48361",108.140643579767,23.2272042801557,37.4719844357977,85.538,11.336,2570,892,464
"48363",63.9107009063444,14.212376510574,43.8833081570997,15.8525,4.912,2648,814,436
"48365",55.6268311688312,7.47549567099567,63.9393939393939,19.631,4.655,924,315,208
"48367",67.6160279154381,31.253852016812,31.8222194341635,20.892,5.3335,15941,4144,1900
"48369",63.0684509803922,30.5127516339869,36,21.126,9.798,306,113,68
"48371",79.6922747252747,9.62361538461539,79.7967032967033,19.864,5.6095,364,152,70
"48373",37.0429568253968,25.2423447619048,58.56,20.835,2.234,1575,582,364
"48375",168.126367108838,58.1869579670769,22.8123701454371,133.167,28.594,6257,1862,517
"48377",19.7029176029963,10.4645355805243,48.936329588015,13.577,1.113,267,117,55
"48379",18.761943220339,7.81575338983051,128.026271186441,11.048,3.052,1180,209,156
"48381",173.010096697225,67.7907153710913,18.4236468667588,129.342,28.778,15926,4061,831
"48383",14.5079812206573,3.69941314553991,46.943661971831,11.445,2.98,213,74,31
"48385",40.5925046296296,25.7435015432099,32.7114197530864,18.958,3.996,648,196,112
"48387",42.9646282722513,7.58967015706807,140.811518324607,21.521,4.396,191,83,67
"48389",30.0110992366412,14.0063511450382,57.3450381679389,14.235,3.25,655,237,123
"48391",96.3290444444444,9.98654814814815,67.4222222222222,26.807,7.178,135,59,44
"48393",14.3078620689655,4.05186206896552,110.103448275862,11.808,1.367,29,9,7
"48395",30.580765503876,23.2864205426357,184.207364341085,12.608,1.921,516,208,159
"48397",155.391856946445,71.8996977870892,18.0344376063899,138.168,25.691,15274,4000,843
"48399",39.9299430894309,6.75221680216802,87.8943089430894,26.696,4.794,369,110,75
"48401",71.1442364700146,13.9757240370551,52.7074597757192,21.976,4.382,2051,600,379
"48403",20.5093300142247,4.49745803698435,69.0782361308677,16.198,1.527,703,227,152
"48405",19.5681287128713,5.54790594059406,197.965346534653,13.35,1.463,202,92,74
"48407",23.0572649812734,13.0755992509363,76.0580524344569,17.6405,2.039,1068,347,240
"48409",119.172551387618,14.2383555962184,34.8554437328454,77.766,11.266,3279,905,351
"48411",32.548515625,13.616671875,74.484375,10.024,1.091,128,44,37
"48413",15.74075,4.01286363636364,37.6590909090909,15.674,2.304,88,23,16
"48415",123.327587341772,22.6383240506329,43.5873417721519,77.1515,21.2975,790,237,110
"48417",25.2662932692308,43.0087259615384,98.4663461538462,15.706,4.812,208,44,31
"48419",17.1034755927476,2.87834309623431,125.884239888424,10.876,1.229,717,242,177
