FIPS,GEO_ID,NAME,B19013_001E
30093,0500000US30093,"Silver Bow County, Montana",49359
30095,0500000US30095,"Stillwater County, Montana",67448
30097,0500000US30097,"Sweet Grass County, Montana",53790
30099,0500000US30099,"Teton County, Montana",56649
30101,0500000US30101,"Toole County, Montana",49725
30103,0500000US30103,"Treasure County, Montana",44671
30105,0500000US30105,"Valley County, Montana",51087
30107,0500000US30107,"Wheatland County, Montana",35265
30109,0500000US30109,"Wibaux County, Montana",50972
30111,0500000US30111,"Yellowstone County, Montana",62630
31001,0500000US31001,"Adams County, Nebraska",56007
31003,0500000US31003,"Antelope County, Nebraska",52569
31005,0500000US31005,"Arthur County, Nebraska",48500
31007,0500000US31007,"Banner County, Nebraska",53864
31009,0500000US31009,"Blaine County, Nebraska",55268
31011,0500000US31011,"Boone County, Nebraska",60094
31013,0500000US31013,"Box Butte County, Nebraska",61904
31015,0500000US31015,"Boyd County, Nebraska",53846
31017,0500000US31017,"Brown County, Nebraska",41979
31019,0500000US31019,"Buffalo County, Nebraska",63513
31021,0500000US31021,"Burt County, Nebraska",51961
31023,0500000US31023,"Butler County, Nebraska",59232
31025,0500000US31025,"Cass County, Nebraska",73683
31027,0500000US31027,"Cedar County, Nebraska",64703
31029,0500000US31029,"Chase County, Nebraska",56135
31031,0500000US31031,"Cherry County, Nebraska",55431
31033,0500000US31033,"Cheyenne County, Nebraska",52270
31035,0500000US31035,"Clay County, Nebraska",63686
31037,0500000US31037,"Colfax County, Nebraska",64269
31039,0500000US31039,"Cuming County, Nebraska",59202
31041,0500000US31041,"Custer County, Nebraska",53891
31043,0500000US31043,"Dakota County, Nebraska",61227
31045,0500000US31045,"Dawes County, Nebraska",49379
31047,0500000US31047,"Dawson County, Nebraska",56731
31049,0500000US31049,"Deuel County, Nebraska",48958
31051,0500000US31051,"Dixon County, Nebraska",57243
31053,0500000US31053,"Dodge County, Nebraska",58439
31055,0500000US31055,"Douglas County, Nebraska",66600
31057,0500000US31057,"Dundy County, Nebraska",49211
31059,0500000US31059,"Fillmore County, Nebraska",62151
31061,0500000US31061,"Franklin County, Nebraska",50231
31063,0500000US31063,"Frontier County, Nebraska",59250
31065,0500000US31065,"Furnas County, Nebraska",53533
31067,0500000US31067,"Gage County, Nebraska",51812
31069,0500000US31069,"Garden County, Nebraska",42076
31071,0500000US31071,"Garfield County, Nebraska",54659
31073,0500000US31073,"Gosper County, Nebraska",65086
31075,0500000US31075,"Grant County, Nebraska",43625
31077,0500000US31077,"Greeley County, Nebraska",46830
31079,0500000US31079,"Hall County, Nebraska",58595
31081,0500000US31081,"Hamilton County, Nebraska",68649
31083,0500000US31083,"Harlan County, Nebraska",51534
31085,0500000US31085,"Hayes County, Nebraska",52396
31087,0500000US31087,"Hitchcock County, Nebraska",46000
31089,0500000US31089,"Holt County, Nebraska",60214
31091,0500000US31091,"Hooker County, Nebraska",48654
31093,0500000US31093,"Howard County, Nebraska",59432
31095,0500000US31095,"Jefferson County, Nebraska",48981
31097,0500000US31097,"Johnson County, Nebraska",49382
31099,0500000US31099,"Kearney County, Nebraska",62899
31101,0500000US31101,"Keith County, Nebraska",52169
31103,0500000US31103,"Keya Paha County, Nebraska",55250
31105,0500000US31105,"Kimball County, Nebraska",48056
31107,0500000US31107,"Knox County, Nebraska",53653
31109,0500000US31109,"Lancaster County, Nebraska",62464
31111,0500000US31111,"Lincoln County, Nebraska",59995
31113,0500000US31113,"Logan County, Nebraska",45990
31115,0500000US31115,"Loup County, Nebraska",46111
31117,0500000US31117,"McPherson County, Nebraska",51932
31119,0500000US31119,"Madison County, Nebraska",52334
31121,0500000US31121,"Merrick County, Nebraska",52254
31123,0500000US31123,"Morrill County, Nebraska",46903
31125,0500000US31125,"Nance County, Nebraska",53147
31127,0500000US31127,"Nemaha County, Nebraska",50236
31129,0500000US31129,"Nuckolls County, Nebraska",52975
31131,0500000US31131,"Otoe County, Nebraska",64755
31133,0500000US31133,"Pawnee County, Nebraska",46063
31135,0500000US31135,"Perkins County, Nebraska",61389
31137,0500000US31137,"Phelps County, Nebraska",58105
31139,0500000US31139,"Pierce County, Nebraska",57629
31141,0500000US31141,"Platte County, Nebraska",60878
31143,0500000US31143,"Polk County, Nebraska",59837
31145,0500000US31145,"Red Willow County, Nebraska",48140
31147,0500000US31147,"Richardson County, Nebraska",44524
31149,0500000US31149,"Rock County, Nebraska",51458
31151,0500000US31151,"Saline County, Nebraska",52956
31153,0500000US31153,"Sarpy County, Nebraska",83051
31155,0500000US31155,"Saunders County, Nebraska",70414
31157,0500000US31157,"Scotts Bluff County, Nebraska",53433
31159,0500000US31159,"Seward County, Nebraska",71111
31161,0500000US31161,"Sheridan County, Nebraska",45543
31163,0500000US31163,"Sherman County, Nebraska",53158
31165,0500000US31165,"Sioux County, Nebraska",47422
31167,0500000US31167,"Stanton County, Nebraska",64808
31169,0500000US31169,"Thayer County, Nebraska",53234
31171,0500000US31171,"Thomas County, Nebraska",59000
31173,0500000US31173,"Thurston County, Nebraska",55574
31175,0500000US31175,"Valley County, Nebraska",56205
31177,0500000US31177,"Washington County, Nebraska",71505
31179,0500000US31179,"Wayne County, Nebraska",58894
31181,0500000US31181,"Webster County, Nebraska",51684
31183,0500000US31183,"Wheeler County, Nebraska",48438
31185,0500000US31185,"York County, Nebraska",63105
32001,0500000US32001,"Churchill County, Nevada",56335
32003,0500000US32003,"Clark County, Nevada",61048
32005,0500000US32005,"Douglas County, Nevada",71415
32007,0500000US32007,"Elko County, Nevada",79375
32009,0500000US32009,"Esmeralda County, Nevada",31845
32011,0500000US32011,"Eureka County, Nevada",67478
32013,0500000US32013,"Humboldt County, Nevada",66123
32015,0500000US32015,"Lander County, Nevada",73797
32017,0500000US32017,"Lincoln County, Nevada",56537
32019,0500000US32019,"Lyon County, Nevada",58814
32021,0500000US32021,"Mineral County, Nevada",31500
32023,0500000US32023,"Nye County, Nevada",47308
32027,0500000US32027,"Pershing County, Nevada",57074
32029,0500000US32029,"Storey County, Nevada",64000
32031,0500000US32031,"Washoe County, Nevada",68272
32033,0500000US32033,"White Pine County, Nevada",57353
32510,0500000US32510,"Carson City, Nevada",58305
33001,0500000US33001,"Belknap County, New Hampshire",67328
33003,0500000US33003,"Carroll County, New Hampshire",66932
33005,0500000US33005,"Cheshire County, New Hampshire",64686
33007,0500000US33007,"Coos County, New Hampshire",48945
33009,0500000US33009,"Grafton County, New Hampshire",67476
33011,0500000US33011,"Hillsborough County, New Hampshire",82099
33013,0500000US33013,"Merrimack County, New Hampshire",77937
33015,0500000US33015,"Rockingham County, New Hampshire",93962
33017,0500000US33017,"Strafford County, New Hampshire",72682
33019,0500000US33019,"Sullivan County, New Hampshire",63760
34001,0500000US34001,"Atlantic County, New Jersey",63680
34003,0500000US34003,"Bergen County, New Jersey",104623
34005,0500000US34005,"Burlington County, New Jersey",90329
34007,0500000US34007,"Camden County, New Jersey",70957
34009,0500000US34009,"Cape May County, New Jersey",72385
34011,0500000US34011,"Cumberland County, New Jersey",55709
34013,0500000US34013,"Essex County, New Jersey",63959
34015,0500000US34015,"Gloucester County, New Jersey",89056
34017,0500000US34017,"Hudson County, New Jersey",75062
34019,0500000US34019,"Hunterdon County, New Jersey",117858
34021,0500000US34021,"Mercer County, New Jersey",83306
34023,0500000US34023,"Middlesex County, New Jersey",91731
34025,0500000US34025,"Monmouth County, New Jersey",103523
34027,0500000US34027,"Morris County, New Jersey",117298
34029,0500000US34029,"Ocean County, New Jersey",72679
34031,0500000US34031,"Passaic County, New Jersey",73562
34033,0500000US34033,"Salem County, New Jersey",64234
34035,0500000US34035,"Somerset County, New Jersey",116510
34037,0500000US34037,"Sussex County, New Jersey",96222
34039,0500000US34039,"Union County, New Jersey",82644
34041,0500000US34041,"Warren County, New Jersey",83497
35001,0500000US35001,"Bernalillo County, New Mexico",54308
35003,0500000US35003,"Catron County, New Mexico",36607
35005,0500000US35005,"Chaves County, New Mexico",46254
35006,0500000US35006,"Cibola County, New Mexico",44731
35007,0500000US35007,"Colfax County, New Mexico",36937
35009,0500000US35009,"Curry County, New Mexico",48903
35011,0500000US35011,"De Baca County, New Mexico",31532
35013,0500000US35013,"Doña Ana County, New Mexico",44024
35015,0500000US35015,"Eddy County, New Mexico",65000
35017,0500000US35017,"Grant County, New Mexico",37453
35019,0500000US35019,"Guadalupe County, New Mexico",31061
35021,0500000US35021,"Harding County, New Mexico",32500
35023,0500000US35023,"Hidalgo County, New Mexico",44722
35025,0500000US35025,"Lea County, New Mexico",61867
35027,0500000US35027,"Lincoln County, New Mexico",44939
35028,0500000US35028,"Los Alamos County, New Mexico",119266
35029,0500000US35029,"Luna County, New Mexico",32251
35031,0500000US35031,"McKinley County, New Mexico",36179
35033,0500000US35033,"Mora County, New Mexico",29458
35035,0500000US35035,"Otero County, New Mexico",45032
35037,0500000US35037,"Quay County, New Mexico",33962
35039,0500000US35039,"Rio Arriba County, New Mexico",42264
35041,0500000US35041,"Roosevelt County, New Mexico",42917
35043,0500000US35043,"Sandoval County, New Mexico",65071
35045,0500000US35045,"San Juan County, New Mexico",47643
35047,0500000US35047,"San Miguel County, New Mexico",32310
35049,0500000US35049,"Santa Fe County, New Mexico",60668
35051,0500000US35051,"Sierra County, New Mexico",33873
35053,0500000US35053,"Socorro County, New Mexico",40297
35055,0500000US35055,"Taos County, New Mexico",41973
35057,0500000US35057,"Torrance County, New Mexico",38240
35059,0500000US35059,"Union County, New Mexico",35484
35061,0500000US35061,"Valencia County, New Mexico",50801
36001,0500000US36001,"Albany County, New York",68327
36003,0500000US36003,"Allegany County, New York",51227
36005,0500000US36005,"Bronx County, New York",41895
36007,0500000US36007,"Broome County, New York",52237
36009,0500000US36009,"Cattaraugus County, New York",50700
36011,0500000US36011,"Cayuga County, New York",57985
36013,0500000US36013,"Chautauqua County, New York",48315
36015,0500000US36015,"Chemung County, New York",54883
36017,0500000US36017,"Chenango County, New York",51756
36019,0500000US36019,"Clinton County, New York",59510
36021,0500000US36021,"Columbia County, New York",68750
36023,0500000US36023,"Cortland County, New York",59194
36025,0500000US36025,"Delaware County, New York",49945
36027,0500000US36027,"Dutchess County, New York",81842
36029,0500000US36029,"Erie County, New York",59464
36031,0500000US36031,"Essex County, New York",58109
36033,0500000US36033,"Franklin County, New York",52905
36035,0500000US36035,"Fulton County, New York",51663
36037,0500000US36037,"Genesee County, New York",60635
36039,0500000US36039,"Greene County, New York",56681
36041,0500000US36041,"Hamilton County, New York",60625
36043,0500000US36043,"Herkimer County, New York",58438
36045,0500000US36045,"Jefferson County, New York",54726
36047,0500000US36047,"Kings County, New York",63973
36049,0500000US36049,"Lewis County, New York",56192
36051,0500000US36051,"Livingston County, New York",60248
36053,0500000US36053,"Madison County, New York",61176
36055,0500000US36055,"Monroe County, New York",62087
36057,0500000US36057,"Montgomery County, New York",50146
36059,0500000US36059,"Nassau County, New York",120036
36061,0500000US36061,"New York County, New York",89812
36063,0500000US36063,"Niagara County, New York",57252
36065,0500000US36065,"Oneida County, New York",59113
36067,0500000US36067,"Onondaga County, New York",62668
36069,0500000US36069,"Ontario County, New York",64795
36071,0500000US36071,"Orange County, New York",80816
36073,0500000US36073,"Orleans County, New York",52958
36075,0500000US36075,"Oswego County, New York",59070
36077,0500000US36077,"Otsego County, New York",56171
36079,0500000US36079,"Putnam County, New York",107246
36081,0500000US36081,"Queens County, New York",72028
36083,0500000US36083,"Rensselaer County, New York",72510
36085,0500000US36085,"Richmond County, New York",85381
36087,0500000US36087,"Rockland County, New York",94840
36089,0500000US36089,"St. Lawrence County, New York",52071
36091,0500000US36091,"Saratoga County, New York",85224
36093,0500000US36093,"Schenectady County, New York",66488
36095,0500000US36095,"Schoharie County, New York",58926
36097,0500000US36097,"Schuyler County, New York",53291
36099,0500000US36099,"Seneca County, New York",54865
36101,0500000US36101,"Steuben County, New York",55349
36103,0500000US36103,"Suffolk County, New York",105362
36105,0500000US36105,"Sullivan County, New York",60433
36107,0500000US36107,"Tioga County, New York",61965
36109,0500000US36109,"Tompkins County, New York",61361
36111,0500000US36111,"Ulster County, New York",65306
36113,0500000US36113,"Warren County, New York",64658
36115,0500000US36115,"Washington County, New York",59613
36117,0500000US36117,"Wayne County, New York",62003
36119,0500000US36119,"Westchester County, New York",99489
36121,0500000US36121,"Wyoming County, New York",58746
36123,0500000US36123,"Yates County, New York",55307
37001,0500000US37001,"Alamance County, North Carolina",51580
37003,0500000US37003,"Alexander County, North Carolina",51329
37005,0500000US37005,"Alleghany County, North Carolina",37158
37007,0500000US37007,"Anson County, North Carolina",39799
37009,0500000US37009,"Ashe County, North Carolina",43030
37011,0500000US37011,"Avery County, North Carolina",42695
37013,0500000US37013,"Beaufort County, North Carolina",48051
37015,0500000US37015,"Bertie County, North Carolina",35042
37017,0500000US37017,"Bladen County, North Carolina",37188
37019,0500000US37019,"Brunswick County, North Carolina",59763
37021,0500000US37021,"Buncombe County, North Carolina",55032
37023,0500000US37023,"Burke County, North Carolina",43915
37025,0500000US37025,"Cabarrus County, North Carolina",71177
37027,0500000US37027,"Caldwell County, North Carolina",46094
37029,0500000US37029,"Camden County, North Carolina",63834
37031,0500000US37031,"Carteret County, North Carolina",57871
37033,0500000US37033,"Caswell County, North Carolina",47938
37035,0500000US37035,"Catawba County, North Carolina",54690
37037,0500000US37037,"Chatham County, North Carolina",69799
37039,0500000US37039,"Cherokee County, North Carolina",40793
37041,0500000US37041,"Chowan County, North Carolina",44050
37043,0500000US37043,"Clay County, North Carolina",42160
37045,0500000US37045,"Cleveland County, North Carolina",43512
37047,0500000US37047,"Columbus County, North Carolina",38487
37049,0500000US37049,"Craven County, North Carolina",53894
37051,0500000US37051,"Cumberland County, North Carolina",48177
37053,0500000US37053,"Currituck County, North Carolina",73741
37055,0500000US37055,"Dare County, North Carolina",65420
37057,0500000US37057,"Davidson County, North Carolina",50454
37059,0500000US37059,"Davie County, North Carolina",62028
37061,0500000US37061,"Duplin County, North Carolina",43422
37063,0500000US37063,"Durham County, North Carolina",62812
37065,0500000US37065,"Edgecombe County, North Carolina",40489
37067,0500000US37067,"Forsyth County, North Carolina",53583
37069,0500000US37069,"Franklin County, North Carolina",58172
37071,0500000US37071,"Gaston County, North Carolina",53474
37073,0500000US37073,"Gates County, North Carolina",45871
37075,0500000US37075,"Graham County, North Carolina",42207
37077,0500000US37077,"Granville County, North Carolina",56924
37079,0500000US37079,"Greene County, North Carolina",43563
37081,0500000US37081,"Guilford County, North Carolina",54794
37083,0500000US37083,"Halifax County, North Carolina",35904
37085,0500000US37085,"Harnett County, North Carolina",54565
37087,0500000US37087,"Haywood County, North Carolina",51548
37089,0500000US37089,"Henderson County, North Carolina",58928
37091,0500000US37091,"Hertford County, North Carolina",42588
37093,0500000US37093,"Hoke County, North Carolina",51140
37095,0500000US37095,"Hyde County, North Carolina",46667
37097,0500000US37097,"Iredell County, North Carolina",62551
37099,0500000US37099,"Jackson County, North Carolina",46820
37101,0500000US37101,"Johnston County, North Carolina",61806
37103,0500000US37103,"Jones County, North Carolina",38324
37105,0500000US37105,"Lee County, North Carolina",52294
37107,0500000US37107,"Lenoir County, North Carolina",39923
37109,0500000US37109,"Lincoln County, North Carolina",59592
37111,0500000US37111,"McDowell County, North Carolina",47085
37113,0500000US37113,"Macon County, North Carolina",45703
37115,0500000US37115,"Madison County, North Carolina",46190
37117,0500000US37117,"Martin County, North Carolina",39909
37119,0500000US37119,"Mecklenburg County, North Carolina",69240
37121,0500000US37121,"Mitchell County, North Carolina",48841
37123,0500000US37123,"Montgomery County, North Carolina",45147
37125,0500000US37125,"Moore County, North Carolina",63324
37127,0500000US37127,"Nash County, North Carolina",49949
37129,0500000US37129,"New Hanover County, North Carolina",56689
37131,0500000US37131,"Northampton County, North Carolina",38969
37133,0500000US37133,"Onslow County, North Carolina",51560
37135,0500000US37135,"Orange County, North Carolina",74803
37137,0500000US37137,"Pamlico County, North Carolina",48531
37139,0500000US37139,"Pasquotank County, North Carolina",54439
37141,0500000US37141,"Pender County, North Carolina",60044
37143,0500000US37143,"Perquimans County, North Carolina",51036
37145,0500000US37145,"Person County, North Carolina",57323
37147,0500000US37147,"Pitt County, North Carolina",49337
37149,0500000US37149,"Polk County, North Carolina",52125
37151,0500000US37151,"Randolph County, North Carolina",48984
37153,0500000US37153,"Richmond County, North Carolina",39051
37155,0500000US37155,"Robeson County, North Carolina",35362
37157,0500000US37157,"Rockingham County, North Carolina",45697
37159,0500000US37159,"Rowan County, North Carolina",51054
37161,0500000US37161,"Rutherford County, North Carolina",43183
37163,0500000US37163,"Sampson County, North Carolina",42914
37165,0500000US37165,"Scotland County, North Carolina",35936
37167,0500000US37167,"Stanly County, North Carolina",54104
37169,0500000US37169,"Stokes County, North Carolina",51668
37171,0500000US37171,"Surry County, North Carolina",44979
37173,0500000US37173,"Swain County, North Carolina",45554
37175,0500000US37175,"Transylvania County, North Carolina",51509
37177,0500000US37177,"Tyrrell County, North Carolina",38250
37179,0500000US37179,"Union County, North Carolina",82557
37181,0500000US37181,"Vance County, North Carolina",41827
37183,0500000US37183,"Wake County, North Carolina",83567
37185,0500000US37185,"Warren County, North Carolina",37476
37187,0500000US37187,"Washington County, North Carolina",30941
37189,0500000US37189,"Watauga County, North Carolina",46453
37191,0500000US37191,"Wayne County, North Carolina",47221
37193,0500000US37193,"Wilkes County, North Carolina",44980
37195,0500000US37195,"Wilson County, North Carolina",44594
37197,0500000US37197,"Yadkin County, North Carolina",46954
37199,0500000US37199,"Yancey County, North Carolina",44554
38001,0500000US38001,"Adams County, North Dakota",48750
38003,0500000US38003,"Barnes County, North Dakota",60472
38005,0500000US38005,"Benson County, North Dakota",50329
38007,0500000US38007,"Billings County, North Dakota",64896
38009,0500000US38009,"Bottineau County, North Dakota",65074
38011,0500000US38011,"Bowman County, North Dakota",70521
38013,0500000US38013,"Burke County, North Dakota",79405
38015,0500000US38015,"Burleigh County, North Dakota",72974
38017,0500000US38017,"Cass County, North Dakota",65976
38019,0500000US38019,"Cavalier County, North Dakota",54955
38021,0500000US38021,"Dickey County, North Dakota",64521
38023,0500000US38023,"Divide County, North Dakota",64650
38025,0500000US38025,"Dunn County, North Dakota",82750
38027,0500000US38027,"Eddy County, North Dakota",52895
38029,0500000US38029,"Emmons County, North Dakota",51012
38031,0500000US38031,"Foster County, North Dakota",61250
38033,0500000US38033,"Golden Valley County, North Dakota",72308
38035,0500000US38035,"Grand Forks County, North Dakota",53721
38037,0500000US38037,"Grant County, North Dakota",53750
38039,0500000US38039,"Griggs County, North Dakota",53917
38041,0500000US38041,"Hettinger County, North Dakota",59750
38043,0500000US38043,"Kidder County, North Dakota",52063
38045,0500000US38045,"LaMoure County, North Dakota",61477
38047,0500000US38047,"Logan County, North Dakota",60592
38049,0500000US38049,"McHenry County, North Dakota",67039
38051,0500000US38051,"McIntosh County, North Dakota",51136
38053,0500000US38053,"McKenzie County, North Dakota",75238
38055,0500000US38055,"McLean County, North Dakota",70261
38057,0500000US38057,"Mercer County, North Dakota",82087
38059,0500000US38059,"Morton County, North Dakota",72778
38061,0500000US38061,"Mountrail County, North Dakota",70412
38063,0500000US38063,"Nelson County, North Dakota",53063
38065,0500000US38065,"Oliver County, North Dakota",66641
38067,0500000US38067,"Pembina County, North Dakota",60910
38069,0500000US38069,"Pierce County, North Dakota",57398
38071,0500000US38071,"Ramsey County, North Dakota",52688
38073,0500000US38073,"Ransom County, North Dakota",62235
38075,0500000US38075,"Renville County, North Dakota",69848
38077,0500000US38077,"Richland County, North Dakota",60833
38079,0500000US38079,"Rolette County, North Dakota",46481
38081,0500000US38081,"Sargent County, North Dakota",64564
38083,0500000US38083,"Sheridan County, North Dakota",54250
38085,0500000US38085,"Sioux County, North Dakota",41893
38087,0500000US38087,"Slope County, North Dakota",65833
38089,0500000US38089,"Stark County, North Dakota",69412
38091,0500000US38091,"Steele County, North Dakota",77167
38093,0500000US38093,"Stutsman County, North Dakota",52815
38095,0500000US38095,"Towner County, North Dakota",49464
38097,0500000US38097,"Traill County, North Dakota",67604
38099,0500000US38099,"Walsh County, North Dakota",55428
38101,0500000US38101,"Ward County, North Dakota",68098
38103,0500000US38103,"Wells County, North Dakota",56519
38105,0500000US38105,"Williams County, North Dakota",79508
39001,0500000US39001,"Adams County, Ohio",40067
39003,0500000US39003,"Allen County, Ohio",51892
39005,0500000US39005,"Ashland County, Ohio",55422
39007,0500000US39007,"Ashtabula County, Ohio",47925
39009,0500000US39009,"Athens County, Ohio",42414
39011,0500000US39011,"Auglaize County, Ohio",66193
39013,0500000US39013,"Belmont County, Ohio",51574
39015,0500000US39015,"Brown County, Ohio",57200
39017,0500000US39017,"Butler County, Ohio",69023
39019,0500000US39019,"Carroll County, Ohio",52574
39021,0500000US39021,"Champaign County, Ohio",59909
39023,0500000US39023,"Clark County, Ohio",51504
39025,0500000US39025,"Clermont County, Ohio",69720
39027,0500000US39027,"Clinton County, Ohio",54683
39029,0500000US39029,"Columbiana County, Ohio",49407
39031,0500000US39031,"Coshocton County, Ohio",48552
39033,0500000US39033,"Crawford County, Ohio",46391
39035,0500000US39035,"Cuyahoga County, Ohio",51741
39037,0500000US39037,"Darke County, Ohio",54799
39039,0500000US39039,"Defiance County, Ohio",62110
39041,0500000US39041,"Delaware County, Ohio",111411
39043,0500000US39043,"Erie County, Ohio",58408
39045,0500000US39045,"Fairfield County, Ohio",70906
39047,0500000US39047,"Fayette County, Ohio",48637
39049,0500000US39049,"Franklin County, Ohio",62352
39051,0500000US39051,"Fulton County, Ohio",61290
39053,0500000US39053,"Gallia County, Ohio",48975
39055,0500000US39055,"Geauga County, Ohio",83730
39057,0500000US39057,"Greene County, Ohio",70055
39059,0500000US39059,"Guernsey County, Ohio",46352
39061,0500000US39061,"Hamilton County, Ohio",59190
39063,0500000US39063,"Hancock County, Ohio",57384
39065,0500000US39065,"Hardin County, Ohio",50214
39067,0500000US39067,"Harrison County, Ohio",49454
39069,0500000US39069,"Henry County, Ohio",60425
39071,0500000US39071,"Highland County, Ohio",47973
39073,0500000US39073,"Hocking County, Ohio",54774
39075,0500000US39075,"Holmes County, Ohio",64453
39077,0500000US39077,"Huron County, Ohio",55041
39079,0500000US39079,"Jackson County, Ohio",48915
39081,0500000US39081,"Jefferson County, Ohio",46849
39083,0500000US39083,"Knox County, Ohio",61590
39085,0500000US39085,"Lake County, Ohio",65814
39087,0500000US39087,"Lawrence County, Ohio",46584
39089,0500000US39089,"Licking County, Ohio",67736
39091,0500000US39091,"Logan County, Ohio",60417
39093,0500000US39093,"Lorain County, Ohio",58798
39095,0500000US39095,"Lucas County, Ohio",49946
39097,0500000US39097,"Madison County, Ohio",68663
39099,0500000US39099,"Mahoning County, Ohio",47092
39101,0500000US39101,"Marion County, Ohio",49225
39103,0500000US39103,"Medina County, Ohio",77784
39105,0500000US39105,"Meigs County, Ohio",43445
39107,0500000US39107,"Mercer County, Ohio",65566
39109,0500000US39109,"Miami County, Ohio",62347
39111,0500000US39111,"Monroe County, Ohio",46241
39113,0500000US39113,"Montgomery County, Ohio",53064
39115,0500000US39115,"Morgan County, Ohio",43791
39117,0500000US39117,"Morrow County, Ohio",61769
39119,0500000US39119,"Muskingum County, Ohio",48350
39121,0500000US39121,"Noble County, Ohio",50070
39123,0500000US39123,"Ottawa County, Ohio",59306
39125,0500000US39125,"Paulding County, Ohio",56531
39127,0500000US39127,"Perry County, Ohio",52978
39129,0500000US39129,"Pickaway County, Ohio",61629
39131,0500000US39131,"Pike County, Ohio",44115
39133,0500000US39133,"Portage County, Ohio",59485
39135,0500000US39135,"Preble County, Ohio",61339
39137,0500000US39137,"Putnam County, Ohio",67790
39139,0500000US39139,"Richland County, Ohio",49186
39141,0500000US39141,"Ross County, Ohio",51508
39143,0500000US39143,"Sandusky County, Ohio",55245
39145,0500000US39145,"Scioto County, Ohio",41866
39147,0500000US39147,"Seneca County, Ohio",52897
39149,0500000US39149,"Shelby County, Ohio",64522
39151,0500000US39151,"Stark County, Ohio",55045
39153,0500000US39153,"Summit County, Ohio",59253
39155,0500000US39155,"Trumbull County, Ohio",47799
39157,0500000US39157,"Tuscarawas County, Ohio",54451
39159,0500000US39159,"Union County, Ohio",88565
39161,0500000US39161,"Van Wert County, Ohio",55991
39163,0500000US39163,"Vinton County, Ohio",45034
39165,0500000US39165,"Warren County, Ohio",89410
39167,0500000US39167,"Washington County, Ohio",51808
39169,0500000US39169,"Wayne County, Ohio",61424
39171,0500000US39171,"Williams County, Ohio",52855
39173,0500000US39173,"Wood County, Ohio",63189
39175,0500000US39175,"Wyandot County, Ohio",57925
40001,0500000US40001,"Adair County, Oklahoma",34375
40003,0500000US40003,"Alfalfa County, Oklahoma",64122
40005,0500000US40005,"Atoka County, Oklahoma",42392
40007,0500000US40007,"Beaver County, Oklahoma",55083
40009,0500000US40009,"Beckham County, Oklahoma",47095
40011,0500000US40011,"Blaine County, Oklahoma",49638
40013,0500000US40013,"Bryan County, Oklahoma",47175
40015,0500000US40015,"Caddo County, Oklahoma",46499
40017,0500000US40017,"Canadian County, Oklahoma",73591
40019,0500000US40019,"Carter County, Oklahoma",51148
40021,0500000US40021,"Cherokee County, Oklahoma",43378
40023,0500000US40023,"Choctaw County, Oklahoma",37121
40025,0500000US40025,"Cimarron County, Oklahoma",47095
40027,0500000US40027,"Cleveland County, Oklahoma",65412
40029,0500000US40029,"Coal County, Oklahoma",42277
40031,0500000US40031,"Comanche County, Oklahoma",52377
40033,0500000US40033,"Cotton County, Oklahoma",49583
40035,0500000US40035,"Craig County, Oklahoma",43003
40037,0500000US40037,"Creek County, Oklahoma",52315
40039,0500000US40039,"Custer County, Oklahoma",51351
40041,0500000US40041,"Delaware County, Oklahoma",44268
40043,0500000US40043,"Dewey County, Oklahoma",51169
40045,0500000US40045,"Ellis County, Oklahoma",48264
40047,0500000US40047,"Garfield County, Oklahoma",55435
40049,0500000US40049,"Garvin County, Oklahoma",47321
40051,0500000US40051,"Grady County, Oklahoma",64507
40053,0500000US40053,"Grant County, Oklahoma",53147
40055,0500000US40055,"Greer County, Oklahoma",46794
40057,0500000US40057,"Harmon County, Oklahoma",53087
40059,0500000US40059,"Harper County, Oklahoma",44318
40061,0500000US40061,"Haskell County, Oklahoma",43950
40063,0500000US40063,"Hughes County, Oklahoma",38020
40065,0500000US40065,"Jackson County, Oklahoma",52535
40067,0500000US40067,"Jefferson County, Oklahoma",43871
40069,0500000US40069,"Johnston County, Oklahoma",44238
40071,0500000US40071,"Kay County, Oklahoma",47456
40073,0500000US40073,"Kingfisher County, Oklahoma",61738
40075,0500000US40075,"Kiowa County, Oklahoma",34747
40077,0500000US40077,"Latimer County, Oklahoma",40044
40079,0500000US40079,"Le Flore County, Oklahoma",41900
40081,0500000US40081,"Lincoln County, Oklahoma",51206
40083,0500000US40083,"Logan County, Oklahoma",70456
40085,0500000US40085,"Love County, Oklahoma",54423
40087,0500000US40087,"McClain County, Oklahoma",70005
40089,0500000US40089,"McCurtain County, Oklahoma",39091
40091,0500000US40091,"McIntosh County, Oklahoma",39588
40093,0500000US40093,"Major County, Oklahoma",56781
40095,0500000US40095,"Marshall County, Oklahoma",48573
40097,0500000US40097,"Mayes County, Oklahoma",50012
40099,0500000US40099,"Murray County, Oklahoma",53696
40101,0500000US40101,"Muskogee County, Oklahoma",41633
40103,0500000US40103,"Noble County, Oklahoma",60019
40105,0500000US40105,"Nowata County, Oklahoma",42051
40107,0500000US40107,"Okfuskee County, Oklahoma",40913
40109,0500000US40109,"Oklahoma County, Oklahoma",55519
40111,0500000US40111,"Okmulgee County, Oklahoma",45319
40113,0500000US40113,"Osage County, Oklahoma",50105
40115,0500000US40115,"Ottawa County, Oklahoma",40662
40117,0500000US40117,"Pawnee County, Oklahoma",50991
